CustomerID,Province,Area,Phone,Multiple Lines,Combi Contract,Internet Speed,TV Subscription,Tenure,Monthly Charges,Total Charges,Payment Method,Extended Security,CustServ Calls,Churn
1809,NB,South,045-3936376,no,yes,50,Basic,1,53.5,53.5,Direct Debit,no,1,False.
3052,ZL,South,045-3471263,no,yes,500,Extra,18,68,1224,Direct Debit,yes,3,False.
1770,NB,South,045-3834319,no,yes,1000,Super,5,88.5,442.5,iDeal,yes,2,False.
1242,LB,South,045-3452476,no,no,500,Extra,19,68,1292,Direct Debit,yes,2,False.
1231,LB,South,045-3427514,no,no,50,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
2502,UT,Center,030-3567817,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
2579,UT,Center,030-3868690,no,yes,500,Extra,9,68,612,Direct Debit,yes,1,False.
3201,ZL,South,045-3847216,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
3113,ZL,South,045-3631719,no,no,250,Basic,2,53.5,107,Direct Debit,no,1,False.
1825,NB,South,045-3983176,no,no,50,Basic,8,53.5,428,Direct Debit,no,1,False.
1871,NB,South,045-4093786,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0482,FR,North,050-3315999,no,yes,500,Extra,1,68,68,Direct Debit,yes,1,False.
0090,DR,North,050-3683931,no,yes,500,Extra,1,68,68,Direct Debit,yes,1,False.
0250,FL,Center,030-3451994,no,yes,50,Basic,60,53.5,3210,Direct Debit,no,0,False.
1455,LB,South,045-3925090,no,no,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
1539,LB,South,045-4085183,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,2,False.
1091,GR,North,050-3857688,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
1817,NB,South,045-3951693,no,yes,50,Basic,26,53.5,1391,Direct Debit,no,1,False.
1282,LB,South,045-3537407,no,no,1000,Super,1,88.5,88.5,iDeal,yes,0,False.
0905,GD,Center,030-4051780,no,no,250,Basic,18,53.5,963,Direct Debit,no,3,False.
1659,NB,South,045-3493112,no,yes,500,Extra,22,68,1496,Direct Debit,yes,11,True.
0154,DR,North,050-3996259,no,no,250,Basic,56,53.5,2996,Direct Debit,no,0,False.
1777,NB,South,045-3861131,no,no,250,Basic,18,53.5,963,Direct Debit,no,3,False.
1454,LB,South,045-3918677,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
2630,UT,Center,030-4083262,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,12,True.
0956,GD,Center,030-4192767,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
0374,FL,Center,030-3861374,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
1546,LB,South,045-4105192,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
1625,NB,South,045-3376851,no,no,500,Extra,22,68,1496,Direct Debit,yes,3,False.
1756,NB,South,045-3789542,no,yes,1000,Super,17,88.5,1504.5,iDeal,yes,11,True.
1457,LB,South,045-3926841,no,yes,250,Basic,4,53.5,214,Direct Debit,no,0,False.
1663,NB,South,045-3507114,no,yes,500,Extra,1,68,68,Direct Debit,yes,16,True.
1310,LB,South,045-3595461,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
0418,FL,Center,030-4025155,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,11,True.
0664,FR,North,050-4209971,yes,yes,250,Basic,8,53.5,428,Direct Debit,no,11,True.
2814,ZH,Center,030-3669211,no,no,250,Basic,60,53.5,3210,Direct Debit,no,2,False.
2024,NH,Center,030-3639969,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
0720,GD,Center,030-3468362,yes,yes,50,Basic,9,53.5,481.5,Direct Debit,no,1,False.
2758,ZH,Center,030-3514226,no,no,500,Extra,22,68,1496,Direct Debit,yes,0,False.
1037,GR,North,050-3594587,no,no,500,Extra,18,68,1224,Direct Debit,yes,1,False.
2898,ZH,Center,030-3952626,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,1,False.
3145,ZL,South,045-3695449,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,10,True.
3048,ZL,South,045-3465611,no,no,500,Extra,60,68,4080,Direct Debit,yes,2,False.
1953,NH,Center,030-3413349,no,no,1000,Super,61,88.5,5398.5,iDeal,yes,0,False.
1713,NB,South,045-3667247,yes,yes,250,Basic,22,53.5,1177,Direct Debit,no,11,True.
1680,NB,South,045-3557705,yes,no,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
2308,OV,Center,030-3797009,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,5,False.
2386,OV,Center,030-4076748,no,yes,250,Basic,2,53.5,107,Direct Debit,no,1,False.
1028,GR,North,050-3552293,no,no,500,Extra,22,68,1496,Direct Debit,no,1,False.
2157,NH,Center,030-4142663,no,no,250,Basic,2,53.5,107,Direct Debit,no,1,False.
2818,ZH,Center,030-3682074,yes,no,250,Basic,26,53.5,1391,Direct Debit,no,0,False.
2927,ZH,Center,030-4047518,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
2555,UT,Center,030-3771765,no,no,500,Extra,22,68,1496,Direct Debit,yes,2,False.
0493,FR,North,050-3338996,no,no,1000,Super,4,88.5,354,iDeal,yes,2,False.
1984,NH,Center,030-3502012,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
1556,LB,South,045-4117778,yes,yes,250,Basic,13,53.5,695.5,Direct Debit,yes,10,True.
0941,GD,Center,030-4139328,no,yes,250,Basic,4,53.5,214,Direct Debit,no,17,True.
3192,ZL,South,045-3831657,yes,yes,250,Basic,4,53.5,214,Direct Debit,no,0,True.
2954,ZH,Center,030-4135310,no,no,250,Basic,31,53.5,1658.5,Manual Transfer,no,3,False.
1011,GR,North,050-3494070,no,yes,500,Extra,56,68,3808,Direct Debit,yes,2,False.
2781,ZH,Center,030-3575995,yes,no,500,Extra,9,68,612,Direct Debit,yes,1,False.
2891,ZH,Center,030-3933535,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,2,False.
0416,FL,Center,030-4023892,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,15,True.
0168,DR,North,050-4056559,no,no,1000,Super,26,88.5,2301,iDeal,yes,1,False.
1854,NB,South,045-4055083,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
3128,ZL,South,045-3662541,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
2957,ZH,Center,030-4146739,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,0,False.
3161,ZL,South,045-3735438,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
0881,GD,Center,030-3955015,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
0545,FR,North,050-3573709,no,no,50,Basic,4,53.5,214,Direct Debit,no,1,False.
1439,LB,South,045-3894278,no,no,250,Basic,56,53.5,2996,Direct Debit,no,3,False.
1520,LB,South,045-4049680,no,no,250,Basic,8,53.5,428,Direct Debit,no,0,False.
2759,ZH,Center,030-3517369,no,yes,500,Extra,11,68,748,Direct Debit,yes,1,False.
1369,LB,South,045-3752098,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
0449,FL,Center,030-4147942,no,no,250,Basic,60,53.5,3210,Direct Debit,no,3,False.
2642,UT,Center,030-4106791,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,11,True.
2094,NH,Center,030-3922268,no,no,250,Basic,56,53.5,2996,Direct Debit,no,0,False.
0043,DR,North,050-3446847,yes,no,50,Basic,4,53.5,214,Direct Debit,no,1,False.
0596,FR,North,050-3833375,no,no,250,Basic,8,53.5,428,Direct Debit,no,2,False.
1111,GR,North,050-3987414,no,no,250,Basic,18,53.5,963,Direct Debit,no,3,False.
2343,OV,Center,030-3948504,no,yes,250,Basic,4,53.5,214,Direct Debit,no,2,False.
2500,UT,Center,030-3564832,no,yes,250,Basic,18,53.5,963,Direct Debit,no,3,False.
2802,ZH,Center,030-3633515,no,no,500,Extra,9,68,612,Direct Debit,yes,1,False.
1262,LB,South,045-3493732,no,no,1000,Super,16,88.5,1416,iDeal,yes,3,False.
2268,OV,Center,030-3631560,no,no,1000,Super,60,88.5,5310,iDeal,yes,0,False.
0543,FR,North,050-3571909,yes,yes,250,Basic,22,53.5,1177,Direct Debit,no,10,True.
0751,GD,Center,030-3552872,no,no,500,Extra,56,68,3808,Direct Debit,yes,4,False.
0777,GD,Center,030-3624596,no,no,500,Extra,56,68,3808,Direct Debit,yes,5,False.
0263,FL,Center,030-3474626,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,0,False.
0864,GD,Center,030-3902433,no,no,250,Basic,26,53.5,1391,Direct Debit,no,0,False.
1110,GR,North,050-3984814,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,3,False.
2988,ZL,South,045-3295400,no,yes,50,Basic,1,53.5,53.5,Direct Debit,no,2,False.
0981,GR,North,050-3358427,no,no,50,Basic,56,53.5,2996,Direct Debit,no,2,False.
0202,FL,Center,030-3287833,no,yes,1000,Super,9,88.5,796.5,iDeal,yes,15,True.
3245,ZL,South,045-3964845,no,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
3084,ZL,South,045-3544445,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2665,UT,Center,030-4188450,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,3,False.
3018,ZL,South,045-3372442,yes,no,500,Extra,4,68,272,Direct Debit,yes,1,False.
1103,GR,North,050-3955285,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2483,UT,Center,030-3488711,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,2,False.
0044,DR,North,050-3451243,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,0,False.
0286,FL,Center,030-3549068,no,no,500,Extra,26,68,1768,Direct Debit,yes,2,False.
0123,DR,North,050-3843902,no,no,1000,Super,17,88.5,1504.5,iDeal,yes,0,False.
1609,NB,South,045-3335551,no,no,500,Extra,2,68,136,Direct Debit,yes,0,False.
2753,ZH,Center,030-3487484,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
2926,ZH,Center,030-4039167,yes,yes,250,Basic,5,53.5,267.5,Direct Debit,no,11,True.
2342,OV,Center,030-3948402,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,14,True.
2937,ZH,Center,030-4062866,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,11,True.
3323,ZL,South,045-4185300,yes,yes,1000,Super,9,88.5,796.5,iDeal,yes,10,True.
0838,GD,Center,030-3832537,no,no,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
1590,LB,South,045-4185708,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,4,False.
1566,LB,South,045-4147090,yes,yes,250,Basic,37,53.5,1979.5,Direct Debit,yes,13,True.
0599,FR,North,050-3845343,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,0,False.
0625,FR,North,050-3985851,no,no,1000,Super,11,88.5,973.5,iDeal,yes,1,False.
1356,LB,South,045-3709563,no,yes,250,Basic,8,53.5,428,Direct Debit,no,1,False.
3280,ZL,South,045-4072081,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
2638,UT,Center,030-4099494,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
0142,DR,North,050-3951718,no,no,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
2943,ZH,Center,030-4079841,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,0,False.
1684,NB,South,045-3559581,no,no,500,Extra,5,68,340,Direct Debit,yes,1,False.
0833,GD,Center,030-3818593,no,yes,250,Basic,2,53.5,107,Direct Debit,no,2,False.
0026,DR,North,050-3396477,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,13,True.
2300,OV,Center,030-3762408,no,yes,50,Basic,5,53.5,267.5,Direct Debit,no,2,False.
0387,FL,Center,030-3904789,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
1150,GR,North,050-4172608,no,yes,1000,Super,26,88.5,2301,iDeal,yes,0,False.
3165,ZL,South,045-3754770,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
2446,UT,Center,030-3341508,no,yes,1000,Super,35,88.5,3097.5,iDeal,yes,0,False.
2627,UT,Center,030-4075056,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
2193,OV,Center,030-3347443,no,no,500,Extra,26,68,1768,Direct Debit,yes,3,False.
2635,UT,Center,030-4086725,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,3,False.
1342,LB,South,045-3673220,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,10,True.
2597,UT,Center,030-3938199,no,yes,250,Basic,8,53.5,428,Direct Debit,no,1,False.
0488,FR,North,050-3325596,no,no,500,Extra,37,68,2516,Direct Debit,yes,0,False.
0574,FR,North,050-3754900,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
1860,NB,South,045-4064720,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0917,GD,Center,030-4081242,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
0755,GD,Center,030-3562302,no,no,500,Extra,2,68,136,Direct Debit,yes,3,False.
1537,LB,South,045-4084174,no,no,250,Basic,56,53.5,2996,Direct Debit,no,2,False.
1063,GR,North,050-3737037,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
2883,ZH,Center,030-3909986,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
0027,DR,North,050-3397684,no,yes,250,Basic,2,53.5,107,Direct Debit,no,1,False.
0310,FL,Center,030-3647719,no,yes,500,Extra,4,68,272,Direct Debit,yes,14,True.
0165,DR,North,050-4037775,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
2631,UT,Center,030-4083532,no,no,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
1117,GR,North,050-4007002,yes,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,11,True.
2367,OV,Center,030-4013685,yes,yes,250,Basic,22,53.5,1177,Direct Debit,no,0,False.
3153,ZL,South,045-3709116,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,10,True.
1209,LB,South,045-3389952,yes,yes,500,Extra,13,68,884,Direct Debit,yes,0,False.
1580,LB,South,045-4172221,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
0790,GD,Center,030-3677039,no,no,500,Extra,22,68,1496,Manual Transfer,yes,2,False.
0991,GR,North,050-3387886,no,no,50,Basic,8,53.5,428,Direct Debit,no,0,False.
1763,NB,South,045-3814756,no,yes,1000,Super,9,88.5,796.5,iDeal,no,3,False.
2183,OV,Center,030-3304914,no,no,500,Extra,11,68,748,Direct Debit,yes,2,False.
2314,OV,Center,030-3832251,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,0,False.
0683,GD,Center,030-3334492,no,no,1000,Super,60,88.5,5310,iDeal,yes,1,False.
2363,OV,Center,030-3998859,no,no,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
0053,DR,North,050-3506639,no,yes,50,Basic,4,53.5,214,Direct Debit,no,0,False.
1634,NB,South,045-3409200,no,no,500,Extra,9,68,612,Direct Debit,yes,1,False.
3112,ZL,South,045-3628378,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
2912,ZH,Center,030-3977453,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0393,FL,Center,030-3925587,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,2,False.
0132,DR,North,050-3904152,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
0268,FL,Center,030-3499060,no,no,250,Basic,8,53.5,428,Direct Debit,no,0,False.
0636,FR,North,050-4039766,no,no,250,Basic,2,53.5,107,Direct Debit,no,2,False.
1654,NB,South,045-3484660,yes,yes,500,Extra,13,68,884,Direct Debit,yes,12,True.
2848,ZH,Center,030-3788137,no,no,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
1317,LB,South,045-3602329,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,11,True.
2673,UT,Center,030-4206414,no,yes,250,Basic,2,53.5,107,Direct Debit,no,2,False.
0837,GD,Center,030-3831121,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,3,False.
2545,UT,Center,030-3714306,no,yes,500,Extra,19,68,1292,Direct Debit,yes,1,False.
1802,NB,South,045-3911793,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
3037,ZL,South,045-3426316,no,no,500,Extra,35,68,2380,Direct Debit,yes,0,False.
2506,UT,Center,030-3597694,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,2,False.
1490,LB,South,045-3999239,no,no,250,Basic,2,53.5,107,Direct Debit,no,1,False.
1843,NB,South,045-4024501,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,0,False.
0541,FR,North,050-3562093,no,yes,50,Basic,22,53.5,1177,Direct Debit,no,2,False.
0370,FL,Center,030-3852683,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
2291,OV,Center,030-3719482,no,no,50,Basic,4,53.5,214,Direct Debit,no,1,False.
1071,GR,North,050-3758238,yes,no,250,Basic,8,53.5,428,Direct Debit,no,0,False.
2751,ZH,Center,030-3486008,no,no,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
1896,NB,South,045-4173046,yes,no,250,Basic,9,53.5,481.5,Direct Debit,no,4,False.
1481,LB,South,045-3983834,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,15,True.
1139,GR,North,050-4094462,no,no,250,Basic,2,53.5,107,Direct Debit,no,1,False.
1162,LB,South,045-3288179,no,yes,500,Extra,4,68,272,Direct Debit,yes,2,False.
1233,LB,South,045-3434806,no,no,50,Basic,5,53.5,267.5,Direct Debit,no,4,False.
2252,OV,Center,030-3567580,no,no,1000,Super,18,88.5,1593,iDeal,yes,4,False.
2351,OV,Center,030-3965800,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
0517,FR,North,050-3485725,no,yes,50,Basic,2,53.5,107,Direct Debit,no,12,True.
2445,UT,Center,030-3339826,no,no,1000,Super,31,88.5,2743.5,iDeal,yes,2,False.
2748,ZH,Center,030-3476164,no,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
1620,NB,South,045-3362190,no,no,500,Extra,56,68,3808,Direct Debit,yes,1,False.
1377,LB,South,045-3777399,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
3235,ZL,South,045-3926239,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
1424,LB,South,045-3866535,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
0789,GD,Center,030-3676136,no,yes,500,Extra,37,68,2516,Direct Debit,yes,1,False.
0000ï»¿0002,DR,North,050-3288808,no,no,1000,Super,60,88.5,5310,iDeal,yes,2,False.
1661,NB,South,045-3495617,no,yes,500,Extra,37,68,2516,Direct Debit,yes,3,False.
2263,OV,Center,030-3601745,no,no,1000,Super,4,88.5,354,iDeal,yes,2,False.
0650,FR,North,050-4118043,no,no,250,Basic,8,53.5,428,Direct Debit,no,2,False.
1493,LB,South,045-4003343,yes,yes,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
2172,NH,Center,030-4205645,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
1992,NH,Center,030-3533223,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,0,False.
2557,UT,Center,030-3774518,yes,no,500,Extra,35,68,2380,Direct Debit,yes,1,False.
1241,LB,South,045-3452401,no,no,500,Extra,4,68,272,Direct Debit,yes,0,False.
1626,NB,South,045-3379569,no,no,500,Extra,5,68,340,Direct Debit,yes,1,False.
2570,UT,Center,030-3836293,no,no,500,Extra,9,68,612,Direct Debit,yes,1,False.
2897,ZH,Center,030-3951901,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,11,True.
0417,FL,Center,030-4025076,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,3,False.
0522,FR,North,050-3497138,no,no,50,Basic,26,53.5,1391,Direct Debit,no,3,False.
1288,LB,South,045-3551019,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,3,False.
1140,GR,North,050-4102015,no,no,1000,Super,56,88.5,4956,iDeal,yes,1,False.
3179,ZL,South,045-3792508,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
1406,LB,South,045-3832566,no,no,250,Basic,2,53.5,107,Direct Debit,no,1,False.
0680,GD,Center,030-3322462,no,no,1000,Super,35,88.5,3097.5,iDeal,yes,1,False.
1337,LB,South,045-3653562,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
1794,NB,South,045-3905055,yes,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,12,True.
0137,DR,North,050-3926856,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,0,False.
1798,NB,South,045-3909735,yes,yes,250,Basic,22,53.5,1177,Direct Debit,yes,11,True.
0235,FL,Center,030-3381400,no,no,50,Basic,9,53.5,481.5,Direct Debit,no,3,False.
0430,FL,Center,030-4066669,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,1,False.
2625,UT,Center,030-4068465,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,0,False.
2392,OV,Center,030-4095749,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,2,False.
0395,FL,Center,030-3933194,no,no,250,Basic,22,53.5,1177,Direct Debit,no,0,False.
2628,UT,Center,030-4078376,no,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
1658,NB,South,045-3492808,no,yes,500,Extra,4,68,272,Direct Debit,yes,0,False.
1391,LB,South,045-3803437,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,17,True.
1542,LB,South,045-4093520,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
2023,NH,Center,030-3639663,no,no,250,Basic,18,53.5,963,Direct Debit,no,3,False.
0853,GD,Center,030-3873332,no,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
1597,LB,South,045-4211469,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
1676,NB,South,045-3542189,yes,no,250,Basic,8,53.5,428,Direct Debit,no,3,False.
2564,UT,Center,030-3794257,no,no,500,Extra,4,68,272,Direct Debit,yes,1,False.
1145,GR,North,050-4146426,no,no,250,Basic,2,53.5,107,Direct Debit,no,2,False.
0042,DR,North,050-3444022,no,no,50,Basic,18,53.5,963,Direct Debit,no,1,False.
2901,ZH,Center,030-3956758,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
3086,ZL,South,045-3546810,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
0936,GD,Center,030-4129190,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2843,ZH,Center,030-3775043,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,11,True.
1908,NB,South,045-4212659,no,no,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
0201,FL,Center,030-3285188,yes,yes,1000,Super,18,88.5,1593,iDeal,yes,11,True.
0949,GD,Center,030-4177913,yes,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
1916,NB,South,045-4223052,no,no,250,Basic,22,53.5,1177,Direct Debit,no,0,False.
0181,DR,North,050-4126019,yes,no,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
1496,LB,South,045-4014007,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,4,False.
2945,ZH,Center,030-4088650,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
2688,ZH,Center,030-3298638,no,yes,1000,Super,9,88.5,796.5,iDeal,yes,1,False.
1527,LB,South,045-4064768,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,0,False.
2882,ZH,Center,030-3905686,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,3,False.
2480,UT,Center,030-3473821,no,yes,250,Basic,18,53.5,963,Direct Debit,no,2,False.
0497,FR,North,050-3365616,no,no,500,Extra,31,68,2108,Direct Debit,yes,3,False.
2297,OV,Center,030-3736922,no,yes,50,Basic,8,53.5,428,Direct Debit,no,10,True.
1069,GR,North,050-3752184,yes,yes,250,Basic,9,53.5,481.5,Direct Debit,yes,13,True.
0710,GD,Center,030-3425906,no,no,50,Basic,4,53.5,214,Direct Debit,no,1,False.
1551,LB,South,045-4114232,no,no,250,Basic,60,53.5,3210,Direct Debit,no,0,False.
2959,ZH,Center,030-4155008,no,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
0918,GD,Center,030-4081340,no,yes,250,Basic,2,53.5,107,Direct Debit,no,0,False.
0865,GD,Center,030-3905316,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,2,False.
0612,FR,North,050-3921105,no,yes,1000,Super,56,88.5,4956,iDeal,yes,1,False.
0343,FL,Center,030-3761677,yes,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
0992,GR,North,050-3409013,no,no,1000,Super,13,88.5,1150.5,iDeal,yes,1,False.
0762,GD,Center,030-3587379,no,yes,500,Extra,13,68,884,Direct Debit,no,0,False.
0425,FL,Center,030-4055681,no,no,250,Basic,8,53.5,428,Direct Debit,no,3,False.
2566,UT,Center,030-3803311,no,yes,500,Extra,8,68,544,Direct Debit,yes,0,False.
2374,OV,Center,030-4051370,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,2,False.
0302,FL,Center,030-3627318,no,no,500,Extra,22,68,1496,Direct Debit,yes,3,False.
0372,FL,Center,030-3857157,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,7,True.
0617,FR,North,050-3936053,no,yes,250,Basic,2,53.5,107,Direct Debit,no,0,False.
2142,NH,Center,030-4084870,yes,yes,250,Basic,56,53.5,2996,Direct Debit,no,1,False.
1354,LB,South,045-3707550,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,0,False.
0264,FL,Center,030-3487448,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
1650,NB,South,045-3461095,no,no,500,Extra,22,68,1496,Direct Debit,yes,4,False.
0776,GD,Center,030-3624159,no,no,500,Extra,35,68,2380,Direct Debit,yes,2,False.
0826,GD,Center,030-3801096,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
1917,NB,South,045-4225350,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,12,True.
